product_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000040649
27,Trek Bicycles,Standard,medium,medium,499.53,388.72,1970-01-01 00:00:00.000037668
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000040670
83,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000040303
34,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000037838
46,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000039915
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000034071
76,WeareA2B,Road,low,small,1172.78,1043.77,1970-01-01 00:00:00.000042458
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000042218
79,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 00:00:00.000038206
76,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000040553
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000038750
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000040553
41,Solex,Road,medium,medium,416.98,312.74,1970-01-01 00:00:00.000041848
18,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000034115
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000036668
31,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000040336
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000038991
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000039427
63,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000036334
25,OHM Cycles,Standard,high,medium,2005.66,1203.4,1970-01-01 00:00:00.000039915
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000039427
10,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000037838
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000042696
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033549
47,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000039915
10,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000042560
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000034115
17,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000034244
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000040618
6,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000036361
22,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000039880
65,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000034996
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000035160
17,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000038647
0,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000037499
7,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000042560
81,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000041064
29,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000037337
52,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000033552
46,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000035470
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000042145
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000038991
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000037626
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000038693
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000035160
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000036498
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000041434
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000037698
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000033455
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000034244
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000036361
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040487
0,N/A,N/A,N/A,N/A,814.86,222.6266666666667,1970-01-01 00:00:00.000037337
96,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000034556
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000039880
72,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000037499
52,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000041047
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000033429
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000038482
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000040553
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000041064
22,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000034115
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000036334
20,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000041701
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000039427
0,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000040553
49,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000034143
50,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000033888
11,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000034244
0,N/A,N/A,N/A,N/A,1102.68,677.48,1970-01-01 00:00:00.000036668
20,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000042560
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000036361
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000040336
88,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000041434
49,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000040487
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000041434
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000039031
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000038002
0,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000037626
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000042404
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000039031
17,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000034996
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000037873
7,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000035560
54,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000039031
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000038216
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000040303
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000035052
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000038991
34,WeareA2B,Standard,medium,medium,1231.15,161.6,1970-01-01 00:00:00.000041345
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000033364
0,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000036361
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000040672
0,N/A,N/A,N/A,N/A,1880.4,767.7566666666667,1970-01-01 00:00:00.000040672
55,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000035707
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000037823
48,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000037668
50,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000037823
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000035470
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000041064
0,N/A,N/A,N/A,N/A,1541.62,824.7233333333334,1970-01-01 00:00:00.000041434
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000035378
0,WeareA2B,Standard,medium,medium,60.34,45.26,1970-01-01 00:00:00.000034165
23,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 00:00:00.000037874
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000037838
0,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000041922
90,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000036334
90,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000040784
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041533
84,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000036367
0,N/A,N/A,N/A,N/A,639.38,211.37,1970-01-01 00:00:00.000037626
58,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000037823
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000041009
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000038193
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000041009
15,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000040303
0,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000035160
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000039427
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040779
85,WeareA2B,Standard,medium,medium,752.64,205.36,1970-01-01 00:00:00.000036145
0,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000040779
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000035707
58,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 00:00:00.000040779
74,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000039915
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000042458
0,N/A,N/A,N/A,N/A,402.14,291.15000000000003,1970-01-01 00:00:00.000038991
0,N/A,N/A,N/A,N/A,710.55,631.0533333333333,1970-01-01 00:00:00.000035707
0,N/A,N/A,N/A,N/A,1142.89,681.38,1970-01-01 00:00:00.000038339
36,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000040336
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000036833
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000038647
58,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000034170
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000042710
49,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000041009
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000035455
33,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000041064
77,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000038339
29,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000033549
37,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000038750
92,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000034143
0,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000041047
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000038647
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000037499
17,WeareA2B,Touring,medium,large,1362.99,57.74,1970-01-01 00:00:00.000042560
24,Solex,Road,medium,large,1777.8,820.78,1970-01-01 00:00:00.000039031
99,Trek Bicycles,Road,low,small,1720.7,1531.42,1970-01-01 00:00:00.000041064
0,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000037823
98,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 00:00:00.000034170
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000042710
46,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000036146
30,Solex,Standard,high,medium,748.17,448.9,1970-01-01 00:00:00.000037337
0,N/A,N/A,N/A,N/A,813.6,343.67333333333335,1970-01-01 00:00:00.000035667
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000039915
77,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000041009
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000042560
48,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000038258
0,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000037539
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000036668
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000034527
11,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000037838
0,N/A,N/A,N/A,N/A,1833.17,756.9033333333333,1970-01-01 00:00:00.000038002
0,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000036668
90,Solex,Standard,low,medium,945.04,507.58,1970-01-01 00:00:00.000036361
68,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000042105
34,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000038750
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000038991
62,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 00:00:00.000041345
45,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 00:00:00.000038693
58,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000040779
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000034556
91,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000042458
26,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000039031
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000037874
0,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000042145
1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000036145
93,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000041848
87,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 00:00:00.000041922
2,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000041701
61,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000042226
38,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000037873
50,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000038750
72,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 00:00:00.000040779
63,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 00:00:00.000039031
11,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000042404
87,Giant Bicycles,Standard,high,medium,1179.0,707.4,1970-01-01 00:00:00.000036367
40,Trek Bicycles,Road,medium,large,1894.19,598.76,1970-01-01 00:00:00.000035707
29,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 00:00:00.000038002
25,Giant Bicycles,Road,medium,medium,1538.99,829.65,1970-01-01 00:00:00.000033552
0,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000034996
79,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000041533
11,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 00:00:00.000039880
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000038206
0,N/A,N/A,N/A,N/A,1285.47,514.4533333333334,1970-01-01 00:00:00.000038859
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000039427
5,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000038258
48,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000041167
49,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000042145
75,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 00:00:00.000042226
0,N/A,N/A,N/A,N/A,1678.71,1491.4499999999998,1970-01-01 00:00:00.000036146
85,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000033429
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000037659
52,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000033429
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000040487
43,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000035470
84,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 00:00:00.000035667
40,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 00:00:00.000035052
0,N/A,N/A,N/A,N/A,437.51,303.3933333333334,1970-01-01 00:00:00.000038206
0,Norco Bicycles,Standard,low,medium,363.01,290.41,1970-01-01 00:00:00.000036367
35,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000038750
21,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 00:00:00.000034115
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000034165
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000035707
58,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 00:00:00.000039915
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000033259
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000042710
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000035707
4,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 00:00:00.000041701
43,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000042218
49,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000036146
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000039880
78,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 00:00:00.000038002
0,N/A,N/A,N/A,N/A,366.22,283.7066666666667,1970-01-01 00:00:00.000038002
16,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 00:00:00.000035560
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000039427
8,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000038482
22,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 00:00:00.000038339
60,Giant Bicycles,Standard,high,small,1977.36,1759.85,1970-01-01 00:00:00.000040410
11,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1970-01-01 00:00:00.000036334
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000033429
74,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 00:00:00.000040553
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000034527
81,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 00:00:00.000039427
91,Solex,Standard,medium,medium,100.35,75.26,1970-01-01 00:00:00.000042458
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000036145
0,N/A,N/A,N/A,N/A,1199.26,519.88,1970-01-01 00:00:00.000038693
82,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000034079
0,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 00:00:00.000034527
0,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000033259
0,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 00:00:00.000036146
54,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 00:00:00.000036145
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000038258
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000036367
37,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000036498
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000041848
71,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000037499
21,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 00:00:00.000034586
0,N/A,N/A,N/A,N/A,1888.45,863.9500000000002,1970-01-01 00:00:00.000037874
6,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 00:00:00.000038216
36,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 00:00:00.000035470
0,Solex,Standard,medium,medium,478.16,298.72,1970-01-01 00:00:00.000042105
0,Trek Bicycles,Road,medium,medium,533.51,400.13,1970-01-01 00:00:00.000042172
76,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 00:00:00.000035455
73,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000037873
28,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000039031
3,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 00:00:00.000033455
72,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 00:00:00.000035455
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000038206
70,Trek Bicycles,Standard,high,medium,495.72,297.43,1970-01-01 00:00:00.000037874
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000041009
69,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 00:00:00.000034527
69,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 00:00:00.000041533
58,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 00:00:00.000034143
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000041701
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000038991
0,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 00:00:00.000037220
41,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 00:00:00.000034165
0,N/A,N/A,N/A,N/A,237.44,132.84333333333333,1970-01-01 00:00:00.000038859
54,WeareA2B,Standard,medium,medium,1807.45,778.69,1970-01-01 00:00:00.000034996
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000040670
94,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 00:00:00.000039915
48,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 00:00:00.000039915
81,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 00:00:00.000035667
92,WeareA2B,Standard,medium,small,1415.01,1259.36,1970-01-01 00:00:00.000033364
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000034071
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000040303
19,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 00:00:00.000035160
0,N/A,N/A,N/A,N/A,317.3,283.7066666666667,1970-01-01 00:00:00.000040410
5,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000042560
27,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 00:00:00.000039526
0,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000039427
9,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1970-01-01 00:00:00.000037698
0,Norco Bicycles,Road,medium,medium,543.39,407.54,1970-01-01 00:00:00.000035052
95,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 00:00:00.000035667
14,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000037874
57,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 00:00:00.000034165
43,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1970-01-01 00:00:00.000038339
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000039915
0,N/A,N/A,N/A,N/A,1527.25,586.2966666666666,1970-01-01 00:00:00.000041848
45,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 00:00:00.000041009
61,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 00:00:00.000041047
33,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 00:00:00.000035052
67,Norco Bicycles,Road,medium,medium,544.05,376.84,1970-01-01 00:00:00.000034996
18,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 00:00:00.000038339
66,Giant Bicycles,Road,low,small,590.26,525.33,1970-01-01 00:00:00.000042105
0,N/A,N/A,N/A,N/A,1563.94,825.77,1970-01-01 00:00:00.000040553
0,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 00:00:00.000038258
0,N/A,N/A,N/A,N/A,1146.42,677.48,1970-01-01 00:00:00.000039031
10,Solex,Standard,medium,medium,1945.43,333.18,1970-01-01 00:00:00.000041922
13,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 00:00:00.000036498
49,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000036146
19,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 00:00:00.000039298
86,Norco Bicycles,Road,high,large,774.53,464.72,1970-01-01 00:00:00.000040336
32,Giant Bicycles,Standard,medium,medium,642.7,211.37,1970-01-01 00:00:00.000035560
71,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 00:00:00.000041434
28,Solex,Road,medium,small,1703.52,1516.13,1970-01-01 00:00:00.000037838
0,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 00:00:00.000034079
35,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1970-01-01 00:00:00.000033549
59,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 00:00:00.000036146
37,OHM Cycles,Standard,low,medium,1793.43,248.82,1970-01-01 00:00:00.000040410
66,Solex,Standard,medium,medium,1163.89,589.27,1970-01-01 00:00:00.000035160
44,WeareA2B,Standard,medium,medium,1769.64,108.76,1970-01-01 00:00:00.000037220
42,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 00:00:00.000041064
