transaction_id,customer_id,transaction_date,online_order,order_status,product_id
9889,286,2017-03-13,0,Approved,14
9890,237,2017-02-22,1,Approved,0
9891,1866,2017-08-24,0,Approved,3
9892,2740,2017-08-13,1,Approved,28
9893,1596,2017-07-17,1,Approved,1
9894,684,2017-11-03,1,Approved,90
9895,1307,2017-07-30,1,Approved,14
9896,3133,2017-07-27,0,Approved,91
9897,2308,2017-05-31,1,Approved,72
9898,3136,2017-08-18,1,Approved,32
9899,397,2017-11-15,1,Approved,35
9900,1465,2017-09-14,1,Approved,18
9901,1037,2017-02-21,0,Approved,21
9902,2183,2017-05-30,1,Approved,51
9903,1293,2017-05-05,1,Approved,100
9904,1922,2017-09-28,1,Approved,90
9905,2102,2017-02-16,1,Approved,41
9906,3384,2017-01-25,0,Approved,79
9907,2322,2017-10-24,1,Approved,74
9908,1654,2017-02-20,1,Approved,23
9909,1393,2017-11-30,1,Approved,87
9910,2680,2017-08-21,1,Approved,61
9911,1303,2017-01-06,1,Approved,9
9912,1932,2017-03-27,1,Approved,42
9913,3021,2017-10-13,0,Approved,19
9914,3350,2017-11-22,0,Approved,3
9915,2857,2017-01-11,1,Approved,10
9916,3143,2017-11-03,0,Approved,2
9917,3261,2017-01-11,1,Approved,58
9918,610,2017-03-15,0,Approved,5
9919,337,2017-10-25,0,Approved,90
9920,1744,2017-09-12,0,Approved,0
9921,2125,2017-07-17,0,Approved,34
9922,1463,2017-09-11,1,Approved,22
9923,3388,2017-09-18,1,Approved,25
9924,2237,2017-04-19,0,Approved,60
9925,917,2017-11-25,0,Approved,62
9926,1086,2017-10-03,0,Approved,86
9927,1408,2017-12-20,1,Approved,80
9928,955,2017-10-31,1,Approved,56
9929,799,2017-12-20,1,Approved,40
9930,1279,2017-11-08,1,Approved,22
9931,185,2017-06-09,1,Approved,97
9932,1489,2017-09-09,0,Approved,2
9933,549,2017-03-12,1,Approved,5
9934,2339,2017-07-22,0,Approved,25
9935,362,2017-04-28,0,Approved,0
9936,2319,2017-10-01,0,Approved,79
9937,508,2017-02-13,1,Approved,15
9938,2111,2017-10-20,0,Approved,94
9939,2775,2017-01-20,1,Approved,52
9940,2072,2017-01-16,1,Approved,50
9941,893,2017-10-16,0,Approved,48
9942,724,2017-07-23,0,Approved,79
9943,426,2017-11-01,1,Approved,74
9944,773,2017-10-19,0,Approved,71
9945,514,2017-04-28,0,Approved,7
9946,720,2017-09-18,1,Approved,7
9947,1378,2017-07-17,1,Approved,92
9948,1322,2017-07-29,0,Approved,37
9949,1730,2017-01-31,1,Approved,96
9950,1959,2017-07-26,1,Approved,86
9951,149,2017-08-28,0,Approved,97
9952,2459,2017-08-29,0,Approved,99
9953,2686,2017-02-01,0,Approved,86
9954,2803,2017-04-25,0,Approved,29
9955,3474,2017-09-10,1,Approved,15
9956,2254,2017-10-10,1,Approved,96
9957,3217,2017-11-08,0,Approved,83
9958,889,2017-05-05,1,Approved,64
9959,594,2017-02-11,1,Approved,48
9960,2064,2017-09-15,0,Approved,89
9961,2845,2017-04-08,1,Approved,50
9962,765,2017-11-23,0,Approved,64
9963,1528,2017-02-22,0,Approved,70
9964,1004,2017-02-17,1,Approved,82
9965,1260,2017-10-25,1,Approved,32
9966,863,2017-10-22,0,Approved,56
9967,2439,2017-10-24,0,Approved,72
9968,1123,2017-08-16,0,Approved,46
9969,2981,2017-08-17,0,Approved,4
9970,2088,2017-12-11,1,Cancelled,70
9971,1229,2017-04-23,0,Approved,59
9972,1637,2017-02-28,0,Approved,0
9973,2617,2017-08-02,0,Approved,79
9974,1346,2017-05-14,0,Approved,73
9975,1469,2017-01-22,1,Approved,90
9976,2813,2017-03-17,0,Approved,56
9977,837,2017-07-26,0,Approved,90
9978,318,2017-01-08,0,Approved,92
9979,3470,2017-07-06,1,Approved,3
9980,1090,2017-10-07,0,Approved,31
9981,2309,2017-11-07,1,Approved,84
9982,2916,2017-05-22,0,Approved,92
9983,353,2017-04-03,0,Approved,23
9984,582,2017-07-20,1,Approved,27
9985,192,2017-05-15,0,Approved,91
9986,3389,2017-01-01,1,Approved,85
9987,2565,2017-06-26,0,Approved,56
9988,853,2017-10-27,1,Approved,3
9989,1852,2017-05-24,1,Approved,100
9990,1088,2017-12-01,1,Approved,93
9991,851,2017-08-10,1,Approved,96
9992,874,2017-06-19,1,Approved,19
9993,1267,2017-07-17,1,Approved,20
9994,3455,2017-05-11,1,Approved,82
9995,2123,2017-05-22,0,Approved,4
9996,1457,2017-03-03,0,Approved,36
9997,2268,2017-02-06,1,Approved,43
9998,3046,2017-03-03,0,Approved,50
9999,165,2017-04-14,1,Approved,7
10000,97,2017-01-02,0,Approved,1
10001,2782,2017-06-15,1,Approved,54
10002,219,2017-04-13,0,Approved,0
10003,467,2017-01-01,1,Approved,85
10004,2963,2017-04-08,0,Approved,1
10005,432,2017-11-23,1,Approved,99
10006,573,2017-09-16,1,Approved,7
10007,2219,2017-07-21,0,Approved,35
10008,3381,2017-06-18,1,Approved,66
10009,2225,2017-06-05,1,Approved,64
10010,3049,2017-11-17,1,Approved,11
10011,2865,2017-10-27,1,Approved,92
10012,485,2017-04-02,1,Approved,23
10013,2479,2017-09-16,0,Approved,35
10014,1043,2017-05-01,1,Approved,63
10015,1519,2017-11-01,0,Approved,31
10016,42,2017-06-03,0,Approved,41
10017,770,2017-06-10,0,Approved,72
10018,844,2017-05-02,0,Approved,40
10019,499,2017-05-17,0,Approved,84
10020,1241,2017-05-25,0,Approved,77
10021,2079,2017-12-27,1,Approved,93
10022,1737,2017-05-19,1,Approved,70
10023,1792,2017-04-16,0,Approved,36
10024,2304,2017-12-26,0,Approved,23
10025,1890,2017-05-29,0,Approved,55
10026,117,2017-06-17,0,Approved,96
10027,1628,2017-08-08,0,Approved,3
10028,2733,2017-08-04,0,Approved,79
10029,3468,2017-01-30,0,Approved,66
10030,2914,2017-12-18,1,Approved,81
10031,1912,2017-04-01,0,Approved,43
10032,688,2017-08-12,0,Approved,15
10033,887,2017-02-06,1,Approved,66
10034,2942,2017-06-25,1,Cancelled,45
10035,1187,2017-01-17,0,Approved,30
10036,1566,2017-01-30,0,Approved,91
10037,235,2017-07-27,0,Approved,57
10038,2746,2017-11-06,0,Approved,0
10039,191,2017-09-16,0,Approved,93
10040,3344,2017-07-26,0,Approved,17
10041,491,2017-04-16,0,Approved,34
10042,1694,2017-12-11,1,Approved,61
10043,2836,2017-08-28,0,Approved,4
10044,2932,2017-02-19,1,Approved,80
10045,1944,2017-01-11,1,Approved,0
10046,2697,2017-04-11,1,Approved,0
10047,687,2017-01-10,1,Approved,0
10048,1763,2017-12-21,0,Approved,45
10049,1003,2017-08-14,1,Approved,0
10050,420,2017-05-05,0,Approved,13
10051,164,2017-04-13,1,Approved,82
10052,2307,2017-08-23,0,Approved,59
10053,848,2017-07-14,1,Approved,55
10054,309,2017-02-11,0,Approved,87
10055,1238,2017-09-20,0,Approved,76
10056,478,2017-01-06,1,Approved,84
10057,2875,2017-09-12,1,Approved,46
10058,1290,2017-05-11,0,Approved,4
10059,417,2017-10-21,0,Approved,36
10060,1770,2017-12-17,0,Approved,92
10061,747,2017-10-07,0,Approved,5
10062,1936,2017-08-17,0,Approved,13
10063,53,2017-08-11,0,Approved,58
10064,2046,2017-11-10,1,Approved,78
10065,1003,2017-01-17,1,Approved,35
10066,908,2017-01-17,0,Approved,29
10067,1868,2017-02-12,0,Approved,77
10068,924,2017-01-18,0,Approved,11
10069,2489,2017-07-19,1,Approved,25
10070,1766,2017-01-29,1,Approved,56
10071,3423,2017-10-14,1,Approved,96
10072,725,2017-04-13,1,Approved,1
10073,3072,2017-01-26,0,Approved,74
10074,2396,2017-10-21,0,Approved,43
10075,3212,2017-05-29,1,Approved,94
10076,2164,2017-10-23,1,Approved,47
10077,441,2017-02-25,1,Approved,2
10078,1140,2017-04-13,1,Approved,25
10079,2808,2017-08-13,0,Approved,51
10080,2847,2017-08-25,0,Approved,93
10081,2826,2017-07-04,0,Approved,65
10082,1177,2017-10-03,0,Approved,60
10083,2022,2017-12-17,1,Approved,35
10084,3379,2017-02-25,0,Approved,3
10085,662,2017-02-17,1,Approved,50
10086,1783,2017-06-28,1,Approved,65
10087,886,2017-07-10,0,Approved,87
10088,1021,2017-11-22,0,Approved,77
10089,387,2017-06-12,0,Approved,57
10090,835,2017-03-16,1,Approved,35
10091,3363,2017-05-28,1,Approved,41
10092,1525,2017-09-09,0,Approved,36
10093,3238,2017-09-11,1,Approved,23
10094,1423,2017-08-04,0,Approved,18
10095,398,2017-05-09,0,Approved,98
10096,2161,2017-10-06,0,Approved,76
10097,381,2017-05-21,1,Approved,37
10098,581,2017-07-12,0,Approved,8
10099,886,2017-05-08,0,Approved,84
10100,2425,2017-08-09,0,Approved,83
10101,3163,2017-11-03,1,Approved,87
10102,3264,2017-03-21,0,Approved,22
10103,561,2017-11-26,0,Approved,69
10104,1923,2017-04-29,1,Approved,56
10105,2340,2017-05-28,1,Approved,29
10106,1309,2017-10-09,1,Approved,96
10107,2839,2017-11-30,0,Approved,93
10108,2502,2017-03-15,1,Approved,21
10109,453,2017-07-18,0,Approved,88
10110,1154,2017-03-15,0,Approved,95
10111,809,2017-02-25,0,Approved,9
10112,3206,2017-08-22,1,Approved,13
10113,1250,2017-02-13,0,Approved,85
10114,2241,2017-12-13,1,Approved,41
10115,1623,2017-02-12,0,Approved,88
10116,3215,2017-05-20,0,Approved,3
10117,2386,2017-12-18,0,Approved,21
10118,70,2017-02-02,0,Approved,99
10119,1528,2017-02-03,1,Approved,13
10120,3427,2017-04-26,0,Approved,14
10121,554,2017-11-04,1,Approved,36
10122,112,2017-02-22,1,Approved,38
10123,1853,2017-05-12,1,Approved,26
10124,1787,2017-12-27,0,Approved,0
10125,2497,2017-01-04,1,Approved,68
10126,1665,2017-10-23,0,Approved,87
10127,2362,2017-09-30,0,Approved,96
10128,275,2017-04-24,1,Approved,76
10129,40,2017-04-21,0,Approved,35
10130,1947,2017-01-28,1,Approved,93
10131,1181,2017-04-28,0,Approved,9
10132,3174,2017-04-06,1,Approved,7
10133,2823,2017-08-25,0,Approved,19
10134,2570,2017-09-28,1,Approved,19
10135,733,2017-08-01,1,Approved,51
10136,1636,2017-02-07,0,Approved,96
10137,1043,2017-04-27,0,Approved,65
10138,3202,2017-12-19,0,Approved,71
10139,3249,2017-06-15,0,Approved,47
10140,1355,2017-12-22,0,Approved,31
10141,3395,2017-07-07,0,Approved,78
10142,2023,2017-09-18,0,Approved,13
10143,2672,2017-09-18,1,Approved,82
10144,671,2017-06-19,0,Approved,64
10145,1237,2017-12-07,0,Approved,18
10146,495,2017-08-24,0,Approved,70
10147,305,2017-10-11,0,Approved,69
10148,3145,2017-09-18,1,Approved,63
10149,1332,2017-06-20,1,Approved,44
10150,1641,2017-06-30,0,Approved,53
10151,2202,2017-08-13,0,Approved,62
10152,737,2017-07-26,1,Approved,70
10153,2912,2017-09-20,0,Approved,15
10154,1388,2017-08-29,1,Approved,98
10155,2382,2017-02-18,0,Approved,70
10156,844,2017-08-05,0,Approved,0
10157,3109,2017-06-15,0,Approved,85
10158,1890,2017-05-01,1,Approved,2
10159,1274,2017-12-15,1,Approved,45
10160,603,2017-06-23,0,Approved,35
10161,2879,2017-11-06,1,Approved,35
10162,64,2017-02-05,1,Approved,2
10163,2887,2017-12-06,1,Approved,61
10164,1014,2017-10-21,0,Approved,26
10165,633,2017-08-08,1,Approved,0
10166,596,2017-07-08,0,Approved,44
10167,597,2017-07-01,1,Approved,2
10168,1430,2017-06-03,0,Approved,59
10169,949,2017-04-05,1,Approved,80
10170,3403,2017-07-26,0,Approved,89
10171,1261,2017-02-22,1,Approved,66
10172,3044,2017-08-05,1,Approved,82
10173,1129,2017-10-24,0,Approved,88
10174,2246,2017-09-22,0,Approved,86
10175,980,2017-04-27,0,Approved,38
10176,989,2017-05-06,0,Approved,74
10177,3453,2017-07-15,0,Approved,93
10178,2970,2017-09-23,1,Approved,28
10179,793,2017-03-21,1,Approved,23
10180,2894,2017-05-27,1,Cancelled,1
10181,3305,2017-11-21,1,Approved,61
10182,576,2017-12-23,1,Approved,60
10183,361,2017-01-11,0,Approved,43
10184,3298,2017-04-21,0,Approved,38
10185,3338,2017-08-12,0,Approved,58
10186,119,2017-11-30,1,Approved,87
10187,3207,2017-10-10,1,Approved,41
10188,1682,2017-02-16,1,Approved,43
10189,1237,2017-03-21,0,Approved,0
10190,3333,2017-01-19,1,Approved,59
10191,1579,2017-09-29,1,Approved,91
10192,1370,2017-11-27,1,Approved,19
10193,2705,2017-04-16,1,Approved,86
10194,1866,2017-11-22,1,Approved,41
10195,183,2017-02-27,0,Approved,13
10196,1219,2017-03-25,1,Approved,29
10197,2874,2017-06-07,1,Approved,79
10198,359,2017-12-22,0,Approved,1
10199,654,2017-12-02,0,Approved,27
10200,1334,2017-05-04,0,Approved,60
10201,725,2017-11-23,0,Approved,0
10202,2232,2017-07-07,1,Approved,90
10203,186,2017-08-07,1,Approved,24
10204,1702,2017-08-24,0,Approved,77
10205,3217,2017-12-22,0,Approved,62
10206,2491,2017-02-19,1,Approved,50
10207,1556,2017-03-08,0,Approved,53
10208,1788,2017-09-14,0,Approved,11
10209,2548,2017-10-07,1,Approved,88
10210,32,2017-05-09,0,Approved,97
10211,2673,2017-02-13,1,Approved,52
10212,2446,2017-01-13,0,Approved,75
10213,258,2017-12-12,0,Approved,58
10214,1844,2017-09-15,0,Approved,27
10215,1524,2017-11-23,0,Approved,50
10216,261,2017-11-10,0,Approved,72
10217,3031,2017-11-08,0,Approved,83
10218,1457,2017-01-24,1,Approved,43
10219,2458,2017-10-07,0,Approved,0
10220,1327,2017-07-21,0,Approved,45
10221,921,2017-08-24,0,Approved,55
10222,2839,2017-04-20,0,Approved,40
10223,2965,2017-07-02,1,Approved,62
10224,25,2017-07-10,0,Approved,59
10225,1358,2017-01-15,0,Approved,27
10226,529,2017-07-02,1,Approved,83
10227,520,2017-01-14,0,Approved,29
10228,3256,2017-12-12,0,Approved,9
10229,1180,2017-04-10,0,Approved,85
10230,3021,2017-10-10,0,Approved,75
10231,1709,2017-02-21,0,Approved,76
10232,2134,2017-04-08,0,Approved,83
10233,1468,2017-08-27,0,Approved,97
10234,1011,2017-02-20,0,Approved,41
10235,1196,2017-11-17,1,Approved,52
10236,3385,2017-03-25,0,Approved,50
10237,1376,2017-08-14,1,Approved,21
10238,2663,2017-02-19,1,Approved,63
10239,962,2017-09-24,1,Approved,89
10240,1668,2017-01-15,0,Approved,4
10241,1370,2017-12-04,0,Approved,28
10242,2993,2017-04-04,0,Approved,39
10243,3078,2017-03-22,0,Approved,73
10244,2321,2017-05-06,1,Approved,51
10245,899,2017-11-11,1,Approved,49
10246,2813,2017-03-20,1,Approved,39
10247,3176,2017-06-25,0,Approved,98
10248,2329,2017-11-22,0,Approved,46
10249,1165,2017-01-19,0,Approved,59
10250,10,2017-07-13,1,Approved,44
10251,2464,2017-04-26,0,Approved,31
10252,963,2017-07-01,1,Approved,40
10253,441,2017-01-08,0,Approved,36
10254,1133,2017-12-13,0,Approved,96
10255,2659,2017-05-25,1,Approved,0
10256,1406,2017-10-08,1,Approved,0
10257,580,2017-12-06,0,Approved,86
10258,194,2017-08-23,0,Approved,12
10259,2474,2017-05-20,1,Approved,97
10260,709,2017-05-15,0,Approved,1
10261,3256,2017-05-05,0,Approved,78
10262,1557,2017-03-12,1,Approved,26
10263,1825,2017-02-09,1,Approved,68
10264,2826,2017-05-08,0,Approved,23
10265,892,2017-09-18,1,Approved,33
10266,382,2017-07-15,0,Approved,80
10267,2365,2017-05-19,1,Approved,80
10268,3231,2017-10-26,0,Cancelled,13
10269,696,2017-03-20,1,Approved,19
10270,923,2017-03-03,0,Approved,0
10271,828,2017-04-10,0,Approved,66
10272,1942,2017-06-08,0,Approved,0
10273,1494,2017-11-19,1,Approved,13
10274,189,2017-12-27,0,Approved,24
10275,3056,2017-08-31,1,Approved,98
10276,1404,2017-12-23,1,Approved,94
10277,47,2017-03-10,0,Approved,27
10278,3367,2017-05-17,0,Approved,79
10279,1113,2017-12-01,1,Approved,52
10280,1772,2017-07-11,1,Approved,52
10281,1568,2017-08-02,1,Approved,1
10282,2607,2017-03-14,1,Approved,33
10283,2340,2017-12-25,1,Approved,68
10284,2814,2017-02-18,0,Approved,61
10285,2405,2017-03-10,1,Approved,84
10286,2512,2017-08-01,0,Approved,14
10287,2579,2017-09-18,1,Approved,59
10288,2254,2017-11-06,0,Approved,79
10289,1741,2017-05-25,1,Approved,62
10290,2580,2017-05-05,0,Approved,80
10291,1942,2017-08-09,1,Approved,36
10292,2459,2017-10-10,1,Approved,14
10293,798,2017-12-09,1,Approved,4
10294,2553,2017-01-21,0,Approved,46
10295,2787,2017-03-12,0,Approved,89
10296,2397,2017-04-13,1,Approved,69
10297,2013,2017-11-15,0,Approved,43
10298,331,2017-02-07,1,Approved,41
10299,2822,2017-03-06,0,Approved,49
10300,1606,2017-07-22,0,Approved,5
10301,2790,2017-10-14,1,Approved,67
10302,3,2017-02-23,0,Approved,33
10303,2060,2017-06-26,0,Approved,43
10304,2281,2017-10-28,0,Approved,52
10305,1471,2017-11-08,0,Approved,89
10306,2203,2017-05-27,0,Approved,62
10307,264,2017-05-11,0,Approved,31
10308,1888,2017-04-03,0,Approved,24
10309,2204,2017-02-24,1,Approved,89
10310,148,2017-09-11,1,Approved,43
10311,2936,2017-11-01,1,Approved,68
10312,511,2017-11-16,1,Cancelled,92
10313,706,2017-02-10,1,Approved,38
10314,2463,2017-05-20,1,Approved,7
10315,1547,2017-07-06,1,Approved,65
10316,673,2017-10-29,1,Approved,70
10317,2995,2017-11-18,1,Approved,19
10318,719,2017-04-03,0,Cancelled,33
10319,938,2017-08-24,0,Cancelled,22
10320,786,2017-12-21,0,Approved,29
10321,532,2017-10-22,1,Approved,78
10322,359,2017-05-20,1,Approved,56
10323,2446,2017-05-26,0,Approved,89
10324,3346,2017-11-12,0,Approved,45
10325,3013,2017-04-28,0,Approved,59
10326,1016,2017-10-25,0,Approved,9
10327,813,2017-11-10,1,Approved,52
10328,720,2017-11-11,0,Approved,3
10329,2543,2017-02-07,1,Approved,78
10330,1807,2017-09-27,1,Approved,21
10331,310,2017-07-24,1,Approved,23
10332,389,2017-02-04,0,Approved,31
10333,2786,2017-12-13,1,Approved,45
10334,2206,2017-06-20,1,Approved,67
10335,2968,2017-04-28,1,Approved,66
10336,2136,2017-12-20,0,Approved,13
10337,3131,2017-04-14,0,Approved,52
10338,3047,2017-10-24,1,Approved,40
10339,2022,2017-10-12,1,Approved,44
10340,3220,2017-01-19,0,Approved,46
10341,2716,2017-01-10,1,Approved,29
10342,1181,2017-11-16,0,Approved,17
10343,868,2017-10-08,1,Approved,10
10344,2283,2017-07-19,1,Approved,72
10345,931,2017-01-23,0,Approved,75
10346,793,2017-09-14,0,Approved,33
10347,3165,2017-07-03,0,Approved,19
10348,3104,2017-06-18,1,Approved,90
10349,3149,2017-09-08,0,Approved,78
10350,892,2017-06-09,0,Approved,11
10351,2564,2017-03-31,0,Approved,5
10352,2474,2017-06-11,0,Approved,62
10353,949,2017-04-29,0,Approved,87
10354,3245,2017-07-21,1,Approved,0
10355,577,2017-02-18,0,Approved,34
10356,1197,2017-12-02,0,Approved,88
10357,1798,2017-02-08,1,Approved,81
10358,1440,2017-04-09,0,Approved,53
10359,2881,2017-10-19,1,Approved,31
10360,2936,2017-01-25,1,Approved,42
10361,590,2017-01-18,0,Approved,41
10362,1575,2017-07-26,0,Approved,60
10363,2819,2017-03-29,0,Approved,10
10364,843,2017-05-17,1,Approved,27
10365,3400,2017-12-04,1,Approved,36
10366,3243,2017-03-14,1,Approved,92
10367,970,2017-07-07,1,Approved,0
10368,1442,2017-03-03,1,Approved,51
10369,1989,2017-12-08,0,Approved,43
10370,2611,2017-10-15,0,Approved,56
10371,3039,2017-09-09,1,Approved,49
10372,84,2017-07-19,0,Approved,15
10373,275,2017-08-17,0,Approved,0
10374,3435,2017-08-16,0,Approved,13
10375,2656,2017-05-28,0,Approved,76
10376,1803,2017-01-15,1,Approved,36
10377,2695,2017-02-07,0,Approved,88
10378,1405,2017-11-27,0,Approved,0
10379,1977,2017-09-08,1,Approved,59
10380,1947,2017-01-20,1,Approved,45
10381,2593,2017-10-31,1,Approved,14
10382,3463,2017-02-03,1,Approved,23
10383,2060,2017-07-18,0,Approved,50
10384,128,2017-08-15,1,Approved,86
10385,2776,2017-11-14,1,Approved,81
10386,234,2017-07-09,0,Approved,0
10387,3273,2017-07-15,0,Approved,68
10388,567,2017-10-04,1,Approved,41
10389,2087,2017-11-05,1,Approved,1
10390,1957,2017-04-07,1,Approved,52
10391,614,2017-08-08,0,Approved,74
10392,3324,2017-06-27,1,Approved,3
10393,1295,2017-10-14,0,Approved,31
10394,257,2017-09-29,0,Approved,25
10395,440,2017-12-19,1,Approved,38
10396,3352,2017-09-01,1,Approved,65
10397,2835,2017-01-18,0,Approved,49
10398,859,2017-05-04,1,Approved,65
10399,1531,2017-02-21,1,Approved,38
10400,1214,2017-06-09,0,Approved,87
10401,1435,2017-04-30,0,Approved,1
10402,2348,2017-07-23,1,Approved,91
10403,2237,2017-11-22,1,Approved,87
10404,3341,2017-06-19,1,Approved,92
10405,1534,2017-11-14,1,Approved,18
10406,156,2017-10-27,1,Approved,72
10407,2535,2017-08-04,1,Approved,62
10408,1046,2017-11-08,1,Approved,87
10409,1519,2017-02-23,0,Approved,32
10410,1656,2017-10-07,1,Approved,5
10411,395,2017-09-11,0,Approved,0
10412,1486,2017-10-06,0,Approved,83
10413,662,2017-07-19,0,Approved,31
10414,1282,2017-03-18,0,Approved,3
10415,2493,2017-04-13,1,Approved,50
10416,1296,2017-06-08,0,Approved,9
10417,3467,2017-07-02,0,Approved,79
10418,118,2017-02-18,0,Approved,29
10419,994,2017-07-21,0,Approved,2
10420,3014,2017-09-01,0,Approved,27
10421,1294,2017-07-07,0,Approved,81
10422,263,2017-11-14,1,Approved,90
10423,411,2017-03-26,0,Approved,58
10424,3267,2017-06-04,1,Approved,93
10425,1602,2017-01-31,0,Approved,24
10426,87,2017-07-20,1,Approved,21
10427,3022,2017-09-26,0,Approved,92
10428,1806,2017-03-13,0,Approved,65
10429,1274,2017-06-10,0,Approved,24
10430,1791,2017-01-10,1,Approved,42
10431,2004,2017-01-17,0,Approved,5
10432,3462,2017-06-03,1,Approved,21
10433,943,2017-03-09,0,Approved,13
10434,579,2017-08-07,1,Approved,19
10435,3468,2017-12-29,0,Approved,14
10436,1241,2017-10-16,1,Approved,49
10437,3122,2017-04-05,0,Approved,0
10438,3456,2017-08-28,0,Approved,88
10439,2128,2017-12-17,0,Approved,8
10440,3251,2017-09-29,1,Approved,30
10441,2791,2017-10-15,0,Approved,93
10442,603,2017-04-13,1,Approved,42
10443,2718,2017-01-17,0,Approved,74
10444,11,2017-08-02,0,Approved,30
10445,2750,2017-06-17,1,Approved,66
10446,1123,2017-01-04,0,Approved,3
10447,874,2017-01-21,1,Approved,75
10448,1080,2017-11-13,1,Approved,54
10449,1233,2017-07-02,1,Approved,1
10450,2181,2017-08-01,0,Approved,81
10451,902,2017-01-10,1,Approved,61
10452,797,2017-12-09,1,Approved,92
10453,165,2017-12-17,0,Approved,12
10454,240,2017-10-03,1,Approved,31
10455,217,2017-11-06,0,Approved,64
10456,2656,2017-03-10,1,Approved,5
10457,310,2017-02-07,0,Approved,70
10458,2855,2017-07-16,0,Approved,56
10459,1847,2017-11-28,1,Approved,95
10460,1233,2017-07-15,1,Approved,83
10461,2962,2017-09-07,1,Approved,16
10462,3394,2017-10-08,0,Approved,34
10463,935,2017-05-09,1,Approved,43
10464,230,2017-02-27,0,Approved,66
10465,2148,2017-06-25,1,Approved,28
10466,2520,2017-01-04,0,Approved,85
10467,1300,2017-11-25,1,Approved,53
10468,173,2017-07-04,1,Approved,77
10469,1383,2017-11-03,0,Approved,57
10470,534,2017-12-24,1,Approved,23
10471,398,2017-10-27,0,Approved,80
10472,2883,2017-07-19,0,Approved,54
10473,395,2017-11-30,0,Approved,72
10474,507,2017-11-24,1,Approved,45
10475,3365,2017-10-20,1,Approved,54
10476,2695,2017-12-26,0,Approved,10
10477,973,2017-07-09,1,Approved,77
10478,508,2017-07-05,0,Approved,49
10479,2201,2017-03-19,0,Approved,94
10480,2468,2017-08-30,1,Approved,12
10481,703,2017-05-29,0,Approved,25
10482,2036,2017-09-29,0,Approved,66
10483,935,2017-11-07,0,Approved,52
10484,1347,2017-02-07,1,Approved,33
10485,1956,2017-10-24,1,Approved,5
10486,43,2017-08-14,0,Approved,41
10487,695,2017-06-09,1,Approved,50
10488,2588,2017-01-25,1,Approved,12
10489,2799,2017-03-19,1,Approved,81
10490,799,2017-07-27,1,Approved,88
10491,2512,2017-06-22,0,Approved,0
10492,2294,2017-03-16,1,Approved,3
10493,3497,2017-09-12,0,Approved,78
10494,3113,2017-08-28,1,Approved,34
10495,2360,2017-03-25,1,Approved,35
10496,3389,2017-10-10,1,Approved,32
10497,3420,2017-07-05,1,Approved,65
10498,475,2017-11-01,0,Approved,70
10499,701,2017-11-25,0,Approved,29
10500,2118,2017-02-11,1,Approved,32
10501,1274,2017-01-21,0,Approved,95
10502,3122,2017-05-14,1,Approved,79
10503,1852,2017-03-15,1,Approved,88
10504,2133,2017-09-01,1,Approved,18
10505,361,2017-08-06,0,Approved,58
10506,242,2017-04-07,1,Approved,97
10507,3055,2017-07-19,1,Approved,95
10508,388,2017-06-23,1,Approved,10
10509,1773,2017-06-01,0,Approved,30
10510,2558,2017-11-28,0,Approved,96
10511,2361,2017-06-04,1,Approved,45
10512,727,2017-02-26,1,Approved,47
10513,2078,2017-05-15,0,Approved,78
10514,1817,2017-03-23,1,Approved,2
10515,1996,2017-12-17,1,Approved,69
10516,651,2017-05-14,0,Approved,64
10517,2633,2017-10-25,1,Approved,30
10518,3233,2017-09-11,1,Approved,59
10519,924,2017-02-08,0,Approved,73
10520,3408,2017-12-08,0,Approved,79
10521,445,2017-02-09,1,Approved,43
10522,1054,2017-06-29,1,Approved,2
10523,2558,2017-07-02,0,Approved,69
10524,2426,2017-12-14,1,Approved,26
10525,2152,2017-04-09,1,Approved,73
10526,3477,2017-05-10,1,Approved,42
10527,2853,2017-02-07,1,Approved,0
10528,1758,2017-12-28,0,Approved,67
10529,1953,2017-05-25,1,Approved,61
10530,2753,2017-09-19,1,Approved,69
10531,1721,2017-01-02,1,Approved,35
10532,3350,2017-05-30,0,Approved,3
10533,3268,2017-06-29,0,Approved,33
10534,691,2017-04-13,0,Approved,84
10535,1366,2017-06-07,0,Approved,56
10536,3311,2017-01-17,0,Approved,65
10537,2939,2017-09-07,0,Approved,49
10538,1027,2017-03-23,1,Approved,51
10539,2509,2017-09-29,0,Approved,83
10540,1427,2017-09-23,0,Approved,35
10541,216,2017-02-15,0,Approved,0
10542,346,2017-02-16,1,Approved,3
10543,2127,2017-09-23,0,Approved,63
10544,2686,2017-07-21,0,Approved,74
10545,2763,2017-11-03,1,Approved,67
10546,2762,2017-02-11,0,Approved,11
10547,1149,2017-01-21,1,Approved,72
10548,2750,2017-11-09,0,Approved,2
10549,1518,2017-09-06,0,Approved,22
10550,853,2017-04-21,1,Approved,51
10551,344,2017-11-20,1,Approved,23
10552,2417,2017-12-08,0,Approved,4
10553,1353,2017-04-16,0,Approved,50
10554,438,2017-09-04,0,Approved,35
10555,1663,2017-05-20,1,Approved,95
10556,1301,2017-01-13,0,Approved,27
10557,2110,2017-06-28,0,Approved,0
10558,3290,2017-12-28,0,Approved,21
10559,3227,2017-08-12,1,Approved,12
10560,426,2017-03-19,0,Approved,98
10561,563,2017-08-05,1,Approved,84
10562,39,2017-08-04,0,Approved,46
